freq,reason,deg_urb,sex,age,unit,geo\TIME_PERIOD	2021 	2022 	2023 	2024 	2025 
A,TOOEXP,DEG1,M,Y_GE16,PC,HU	0.1 	0.1 	0.3 	0.0 n	0.4 
A,TOOEXP,DEG1,M,Y_GE16,PC,IE	0.1 	0.3 	1.0 	0.2 	: 
A,TOOEXP,DEG1,M,Y_GE16,PC,IT	1.0 	1.2 	0.8 	0.8 	1.2 
A,TOOEXP,DEG1,M,Y_GE16,PC,LT	0.0 n	0.5 	0.1 	0.2 p	: 
A,TOOEXP,DEG1,M,Y_GE16,PC,LU	1.3 b	0.4 b	0.3 	0.5 	: 
A,TOOEXP,DEG1,M,Y_GE16,PC,LV	1.4 	1.6 	2.3 	2.6 	2.2 
A,TOOEXP,DEG1,M,Y_GE16,PC,MK	0.6 b	1.8 	1.3 	: 	: 
A,TOOEXP,DEG1,M,Y_GE16,PC,MT	0.1 	0.0 n	0.0 n	0.2 	: 
A,TOOEXP,DEG1,M,Y_GE16,PC,NL	0.1 	0.0 n	0.0 n	0.5 	0.0 
A,TOOEXP,DEG1,M,Y_GE16,PC,NO	0.2 b	0.5 	0.7 	0.9 	0.9 
A,TOOEXP,DEG1,M,Y_GE16,PC,PL	0.5 	0.5 	0.4 	0.5 	0.4 
A,TOOEXP,DEG1,M,Y_GE16,PC,PT	0.7 	1.3 	0.9 	1.0 	0.6 
A,TOOEXP,DEG1,M,Y_GE16,PC,RO	1.5 	2.0 	2.7 	0.6 	1.2 
A,TOOEXP,DEG1,M,Y_GE16,PC,RS	1.1 	0.5 	0.9 	0.9 	: 
A,TOOEXP,DEG1,M,Y_GE16,PC,SE	0.0 	0.1 	0.3 	0.1 	0.0 
A,TOOEXP,DEG1,M,Y_GE16,PC,SI	0.3 	0.1 	0.0 	0.0 	0.4 
A,TOOEXP,DEG1,M,Y_GE16,PC,SK	0.1 	0.0 n	0.2 	0.0 n	: 
A,TOOEXP,DEG2,F,Y_GE16,PC,AL	11.0 	10.2 	: 	: 	: 
A,TOOEXP,DEG2,F,Y_GE16,PC,AT	0.1 	0.2 	0.0 n	0.3 	: 
A,TOOEXP,DEG2,F,Y_GE16,PC,BE	1.5 	1.0 	0.9 	1.2 	0.8 
A,TOOEXP,DEG2,F,Y_GE16,PC,BG	0.8 	0.9 	0.4 	0.7 	0.2 
A,TOOEXP,DEG2,F,Y_GE16,PC,CH	0.6 	0.4 	1.0 	0.8 	: 
A,TOOEXP,DEG2,F,Y_GE16,PC,CY	0.2 	0.0 	0.0 	0.1 	0.3 
A,TOOEXP,DEG2,F,Y_GE16,PC,CZ	0.0 n	0.0 	0.0 	0.0 	0.0 
A,TOOEXP,DEG2,F,Y_GE16,PC,DE	0.1 	0.1 	0.0 n	0.2 	0.1 
A,TOOEXP,DEG2,F,Y_GE16,PC,DK	0.2 	0.4 	0.6 	0.1 	: 
A,TOOEXP,DEG2,F,Y_GE16,PC,EE	0.5 	0.1 	0.2 	0.0 	0.3 
A,TOOEXP,DEG2,F,Y_GE16,PC,EL	5.7 	9.4 	9.6 	8.4 	8.4 
A,TOOEXP,DEG2,F,Y_GE16,PC,ES	0.1 	0.1 	0.2 	0.2 	0.3 
A,TOOEXP,DEG2,F,Y_GE16,PC,FI	0.0 	0.0 n	0.4 	0.2 	0.4 
A,TOOEXP,DEG2,F,Y_GE16,PC,FR	2.0 	2.2 b	2.4 	2.1 	: 
A,TOOEXP,DEG2,F,Y_GE16,PC,HR	0.2 	0.3 	0.4 b	0.2 	0.1 
A,TOOEXP,DEG2,F,Y_GE16,PC,HU	0.3 	0.4 	0.1 	0.3 	0.3 
A,TOOEXP,DEG2,F,Y_GE16,PC,IE	0.0 	0.7 	0.3 	0.1 	: 
A,TOOEXP,DEG2,F,Y_GE16,PC,IT	1.2 	1.5 	1.2 	1.2 	2.0 
A,TOOEXP,DEG2,F,Y_GE16,PC,LT	1.0 	0.5 	0.1 	0.3 p	: 
A,TOOEXP,DEG2,F,Y_GE16,PC,LU	0.7 b	0.4 b	0.5 	0.9 	: 
A,TOOEXP,DEG2,F,Y_GE16,PC,LV	2.8 	3.5 	3.2 	2.7 	2.3 
A,TOOEXP,DEG2,F,Y_GE16,PC,MK	0.7 b	2.1 	1.9 	: 	: 
A,TOOEXP,DEG2,F,Y_GE16,PC,MT	0.2 	0.1 	0.2 	0.1 	: 
A,TOOEXP,DEG2,F,Y_GE16,PC,NL	0.0 	0.1 	0.0 	0.2 	0.1 
A,TOOEXP,DEG2,F,Y_GE16,PC,NO	0.0 b	0.2 	0.9 	1.3 	0.8 
A,TOOEXP,DEG2,F,Y_GE16,PC,PL	0.8 	0.5 	1.0 	0.9 	0.5 
A,TOOEXP,DEG2,F,Y_GE16,PC,PT	2.8 	3.0 	2.3 	1.5 	1.4 
A,TOOEXP,DEG2,F,Y_GE16,PC,RO	3.2 	3.8 	3.7 	2.0 	2.7 
A,TOOEXP,DEG2,F,Y_GE16,PC,RS	1.5 	1.4 	1.7 	3.1 	: 
A,TOOEXP,DEG2,F,Y_GE16,PC,SE	0.0 n	0.1 	0.1 	0.1 	0.4 
A,TOOEXP,DEG2,F,Y_GE16,PC,SI	0.0 n	0.0 	0.0 n	0.0 	0.1 
A,TOOEXP,DEG2,F,Y_GE16,PC,SK	0.6 	0.9 	0.9 	0.7 	: 
A,TOOEXP,DEG2,M,Y_GE16,PC,AL	7.7 	7.4 	: 	: 	: 
A,TOOEXP,DEG2,M,Y_GE16,PC,AT	0.1 	0.3 	0.0 	0.0 	: 
A,TOOEXP,DEG2,M,Y_GE16,PC,BE	1.1 	0.8 	0.6 	0.8 	0.7 
A,TOOEXP,DEG2,M,Y_GE16,PC,BG	1.1 	0.4 	0.8 	0.6 	0.5 
A,TOOEXP,DEG2,M,Y_GE16,PC,CH	0.3 	0.7 	0.9 	1.1 	: 
A,TOOEXP,DEG2,M,Y_GE16,PC,CY	0.0 	0.5 	0.0 	0.3 	0.0 
A,TOOEXP,DEG2,M,Y_GE16,PC,CZ	0.0 	0.0 	0.0 	0.0 	0.0 
A,TOOEXP,DEG2,M,Y_GE16,PC,DE	0.1 	0.1 	0.1 e	0.2 	0.1 
A,TOOEXP,DEG2,M,Y_GE16,PC,DK	0.1 	0.4 	0.4 	0.4 	: 
A,TOOEXP,DEG2,M,Y_GE16,PC,EE	0.2 	0.2 	0.1 	0.0 	0.3 
A,TOOEXP,DEG2,M,Y_GE16,PC,EL	4.5 	8.3 	7.1 	6.4 	6.4 
A,TOOEXP,DEG2,M,Y_GE16,PC,ES	0.1 	0.1 	0.2 	0.1 	0.1 
A,TOOEXP,DEG2,M,Y_GE16,PC,FI	0.0 	0.2 	0.2 	0.1 	0.3 
A,TOOEXP,DEG2,M,Y_GE16,PC,FR	1.6 	1.5 b	1.8 	1.9 	: 
A,TOOEXP,DEG2,M,Y_GE16,PC,HR	0.1 	0.4 	0.2 b	0.1 	0.1 
A,TOOEXP,DEG2,M,Y_GE16,PC,HU	0.1 	0.5 	0.1 	0.1 	0.2 
A,TOOEXP,DEG2,M,Y_GE16,PC,IE	0.0 n	0.7 	0.4 	0.0 	: 
A,TOOEXP,DEG2,M,Y_GE16,PC,IT	0.9 	0.7 	1.0 	0.8 	1.3 
A,TOOEXP,DEG2,M,Y_GE16,PC,LT	0.0 n	0.8 	1.5 	0.3 p	: 
A,TOOEXP,DEG2,M,Y_GE16,PC,LU	0.6 b	0.1 b	0.1 	0.5 	: 
A,TOOEXP,DEG2,M,Y_GE16,PC,LV	2.2 	1.8 	2.0 	2.5 	1.4 
A,TOOEXP,DEG2,M,Y_GE16,PC,MK	1.1 b	1.4 	2.0 	: 	: 
A,TOOEXP,DEG2,M,Y_GE16,PC,MT	0.1 	0.1 	0.0 	0.3 	: 
A,TOOEXP,DEG2,M,Y_GE16,PC,NL	0.1 	0.0 	0.1 	0.0 n	0.0 
A,TOOEXP,DEG2,M,Y_GE16,PC,NO	0.1 b	0.4 	0.9 	0.5 	1.0 
A,TOOEXP,DEG2,M,Y_GE16,PC,PL	0.3 	0.5 	0.7 	0.5 	0.3 
A,TOOEXP,DEG2,M,Y_GE16,PC,PT	1.0 	1.2 	0.9 	0.8 	0.6 
A,TOOEXP,DEG2,M,Y_GE16,PC,RO	3.0 	3.2 	3.0 	1.2 	1.8 
A,TOOEXP,DEG2,M,Y_GE16,PC,RS	1.5 	0.8 	1.9 	2.7 	: 
A,TOOEXP,DEG2,M,Y_GE16,PC,SE	0.1 	0.1 	0.1 	0.2 	0.2 
A,TOOEXP,DEG2,M,Y_GE16,PC,SI	0.1 	0.0 	0.1 	0.2 	0.1 
A,TOOEXP,DEG2,M,Y_GE16,PC,SK	0.6 	0.5 	0.8 	0.4 	: 
A,TOOEXP,DEG3,F,Y_GE16,PC,AL	12.2 	11.4 	: 	: 	: 
A,TOOEXP,DEG3,F,Y_GE16,PC,AT	0.2 	0.0 n	0.0 n	0.1 	: 
A,TOOEXP,DEG3,F,Y_GE16,PC,BE	1.6 	0.9 	1.2 	1.0 	0.3 
A,TOOEXP,DEG3,F,Y_GE16,PC,BG	1.0 	1.5 	1.0 	1.1 	1.1 
A,TOOEXP,DEG3,F,Y_GE16,PC,CH	0.3 	0.4 	0.9 	1.9 	: 
A,TOOEXP,DEG3,F,Y_GE16,PC,CY	0.1 	0.0 	0.4 	0.0 	0.0 
A,TOOEXP,DEG3,F,Y_GE16,PC,CZ	0.0 	0.0 n	0.0 	0.1 	0.0 
A,TOOEXP,DEG3,F,Y_GE16,PC,DE	0.0 n	0.1 	0.0 n	0.1 	0.1 
A,TOOEXP,DEG3,F,Y_GE16,PC,DK	0.0 n	0.1 	0.1 	0.6 	: 
A,TOOEXP,DEG3,F,Y_GE16,PC,EE	0.2 	0.1 	0.4 	0.2 	0.5 
A,TOOEXP,DEG3,F,Y_GE16,PC,EL	7.2 	11.4 	13.6 	10.9 	11.4 
A,TOOEXP,DEG3,F,Y_GE16,PC,ES	0.1 	0.1 	0.1 	0.1 	0.1 
A,TOOEXP,DEG3,F,Y_GE16,PC,FI	0.1 	0.3 	0.4 	0.6 	0.6 
A,TOOEXP,DEG3,F,Y_GE16,PC,FR	1.5 	1.9 b	1.7 	1.9 	: 
A,TOOEXP,DEG3,F,Y_GE16,PC,HR	0.8 	0.3 	0.2 b	0.2 	0.1 
A,TOOEXP,DEG3,F,Y_GE16,PC,HU	0.2 	0.1 	0.2 	0.2 	0.2 
A,TOOEXP,DEG3,F,Y_GE16,PC,IE	0.2 	0.1 	0.4 	0.5 	: 
A,TOOEXP,DEG3,F,Y_GE16,PC,IT	1.4 	1.7 	1.9 	1.2 	1.9 
A,TOOEXP,DEG3,F,Y_GE16,PC,LT	0.2 	0.2 	0.2 	0.3 p	: 
A,TOOEXP,DEG3,F,Y_GE16,PC,LU	0.2 b	0.0 n	0.5 	0.1 	: 
A,TOOEXP,DEG3,F,Y_GE16,PC,LV	1.6 	1.7 	1.8 	2.9 	2.4 
A,TOOEXP,DEG3,F,Y_GE16,PC,MK	0.3 b	1.4 	2.0 	: 	: 
A,TOOEXP,DEG3,F,Y_GE16,PC,MT	0.0 	0.0 	0.0 	0.0 	: 
A,TOOEXP,DEG3,F,Y_GE16,PC,NL	0.0 	0.1 	0.0 	0.0 	0.0 
A,TOOEXP,DEG3,F,Y_GE16,PC,NO	0.2 b	0.7 	1.3 	0.7 	1.5 
A,TOOEXP,DEG3,F,Y_GE16,PC,PL	0.6 	0.6 	0.6 	0.6 	0.6 
A,TOOEXP,DEG3,F,Y_GE16,PC,PT	2.9 	2.7 	2.7 	1.6 	1.8 
A,TOOEXP,DEG3,F,Y_GE16,PC,RO	5.4 	4.8 	4.8 	2.0 	2.9 
A,TOOEXP,DEG3,F,Y_GE16,PC,RS	2.6 	1.9 	1.8 	3.3 	: 
A,TOOEXP,DEG3,F,Y_GE16,PC,SE	0.0 	0.3 	0.1 	0.4 	0.7 
A,TOOEXP,DEG3,F,Y_GE16,PC,SI	0.0 	0.1 	0.0 n	0.0 	0.1 
A,TOOEXP,DEG3,F,Y_GE16,PC,SK	0.6 	0.4 	0.7 	0.4 	: 
A,TOOEXP,DEG3,M,Y_GE16,PC,AL	7.2 	7.8 	: 	: 	: 
A,TOOEXP,DEG3,M,Y_GE16,PC,AT	0.0 	0.2 	0.1 	0.0 	: 
A,TOOEXP,DEG3,M,Y_GE16,PC,BE	0.9 	0.5 	0.7 	0.9 	0.4 
A,TOOEXP,DEG3,M,Y_GE16,PC,BG	1.0 	1.0 	1.1 	1.0 	1.0 
A,TOOEXP,DEG3,M,Y_GE16,PC,CH	1.3 	0.4 	0.5 	1.9 	: 
A,TOOEXP,DEG3,M,Y_GE16,PC,CY	0.1 	0.3 	0.0 n	0.1 	0.1 
A,TOOEXP,DEG3,M,Y_GE16,PC,CZ	0.0 n	0.0 	0.0 	0.1 	0.0 
A,TOOEXP,DEG3,M,Y_GE16,PC,DE	0.0 	0.0 n	0.0 n	0.1 	0.2 
A,TOOEXP,DEG3,M,Y_GE16,PC,DK	0.2 	0.3 	0.2 	0.1 	: 
A,TOOEXP,DEG3,M,Y_GE16,PC,EE	0.1 	0.3 	0.6 	0.2 	0.4 
A,TOOEXP,DEG3,M,Y_GE16,PC,EL	5.0 	9.2 	9.7 	8.0 	9.1 
A,TOOEXP,DEG3,M,Y_GE16,PC,ES	0.0 n	0.0 	0.1 	0.1 	0.1 
A,TOOEXP,DEG3,M,Y_GE16,PC,FI	0.1 	0.1 	0.1 	0.0 	0.0 
A,TOOEXP,DEG3,M,Y_GE16,PC,FR	1.0 	1.2 b	1.2 	1.2 	: 
A,TOOEXP,DEG3,M,Y_GE16,PC,HR	0.6 	0.2 	0.3 b	0.1 	0.3 
A,TOOEXP,DEG3,M,Y_GE16,PC,HU	0.3 	0.0 n	0.3 	0.2 	0.1 
A,TOOEXP,DEG3,M,Y_GE16,PC,IE	0.2 	0.3 	0.0 n	0.2 	: 
A,TOOEXP,DEG3,M,Y_GE16,PC,IT	0.7 	0.6 	1.0 	0.9 	1.2 
A,TOOEXP,DEG3,M,Y_GE16,PC,LT	0.0 n	0.1 	0.1 	0.1 p	: 
A,TOOEXP,DEG3,M,Y_GE16,PC,LU	0.0 n	0.1 b	0.3 	0.2 	: 
A,TOOEXP,DEG3,M,Y_GE16,PC,LV	1.7 	2.3 	1.9 	1.9 	2.4 
A,TOOEXP,DEG3,M,Y_GE16,PC,MK	0.4 b	1.1 	1.8 	: 	: 
A,TOOEXP,DEG3,M,Y_GE16,PC,MT	0.0 	0.0 	0.0 	0.0 	: 
A,TOOEXP,DEG3,M,Y_GE16,PC,NL	0.0 	0.0 n	0.0 	0.0 	0.0 
A,TOOEXP,DEG3,M,Y_GE16,PC,NO	0.0 b	0.7 	0.7 	0.3 	0.9 
A,TOOEXP,DEG3,M,Y_GE16,PC,PL	0.4 	0.3 	0.4 	0.6 	0.5 
A,TOOEXP,DEG3,M,Y_GE16,PC,PT	1.3 	1.6 	1.4 	1.1 	0.9 
A,TOOEXP,DEG3,M,Y_GE16,PC,RO	3.1 	3.0 	3.9 	1.3 	1.9 
A,TOOEXP,DEG3,M,Y_GE16,PC,RS	1.5 	1.6 	1.8 	2.8 	: 
A,TOOEXP,DEG3,M,Y_GE16,PC,SE	0.0 	0.0 	0.0 	0.0 	0.1 
A,TOOEXP,DEG3,M,Y_GE16,PC,SI	0.0 	0.2 	0.1 	0.0 n	0.2 
A,TOOEXP,DEG3,M,Y_GE16,PC,SK	0.2 	0.2 	0.2 	0.2 	: 
A,TOOEXP,TOTAL,F,Y_GE16,PC,AL	10.8 	9.8 	: 	: 	: 
A,TOOEXP,TOTAL,F,Y_GE16,PC,AT	0.2 	0.1 	0.2 	0.3 	: 
A,TOOEXP,TOTAL,F,Y_GE16,PC,BE	1.4 	1.2 	1.1 	1.3 	0.7 
A,TOOEXP,TOTAL,F,Y_GE16,PC,BG	0.8 	1.1 	0.7 	1.0 	0.8 
A,TOOEXP,TOTAL,F,Y_GE16,PC,CH	0.5 	0.6 	1.4 	1.3 	: 
A,TOOEXP,TOTAL,F,Y_GE16,PC,CY	0.1 	0.1 	0.1 	0.1 	0.1 
A,TOOEXP,TOTAL,F,Y_GE16,PC,CZ	0.0 n	0.0 n	0.1 	0.1 	0.0 
A,TOOEXP,TOTAL,F,Y_GE16,PC,DE	0.1 	0.1 	0.1 e	0.2 	0.1 
A,TOOEXP,TOTAL,F,Y_GE16,PC,DK	0.2 	0.3 	0.4 	0.3 	: 
A,TOOEXP,TOTAL,F,Y_GE16,PC,EE	0.3 	0.2 	0.4 	0.5 	0.5 
A,TOOEXP,TOTAL,F,Y_GE16,PC,EL	6.3 	9.8 	11.2 	10.4 	10.0 
A,TOOEXP,TOTAL,F,Y_GE16,PC,ES	0.1 	0.2 	0.2 	0.2 	0.2 
A,TOOEXP,TOTAL,F,Y_GE16,PC,FI	0.0 n	0.1 	0.4 	0.3 	0.4 
A,TOOEXP,TOTAL,F,Y_GE16,PC,FR	1.9 	2.4 b	2.2 	2.5 	: 
A,TOOEXP,TOTAL,F,Y_GE16,PC,HR	0.4 	0.2 	0.2 b	0.2 	0.1 
A,TOOEXP,TOTAL,F,Y_GE16,PC,HU	0.2 	0.2 	0.1 	0.2 	0.3 
A,TOOEXP,TOTAL,F,Y_GE16,PC,IE	0.1 	0.4 	0.7 	0.3 	: 
A,TOOEXP,TOTAL,F,Y_GE16,PC,IT	1.4 	1.5 	1.4 	1.3 	1.9 
A,TOOEXP,TOTAL,F,Y_GE16,PC,LT	0.3 	0.2 	0.2 	0.3 p	: 
A,TOOEXP,TOTAL,F,Y_GE16,PC,LU	0.6 b	0.4 b	0.5 	0.5 	: 
A,TOOEXP,TOTAL,F,Y_GE16,PC,LV	1.9 	2.8 	3.0 	3.3 	2.7 
A,TOOEXP,TOTAL,F,Y_GE16,PC,MK	0.6 b	2.1 	1.6 	: 	: 
A,TOOEXP,TOTAL,F,Y_GE16,PC,MT	0.1 	0.1 	0.1 	0.2 	: 
A,TOOEXP,TOTAL,F,Y_GE16,PC,NL	0.0 	0.1 	0.0 	0.3 	0.6 
A,TOOEXP,TOTAL,F,Y_GE16,PC,NO	0.1 b	0.6 	1.4 	0.8 	0.9 
A,TOOEXP,TOTAL,F,Y_GE16,PC,PL	0.6 	0.5 	0.7 	0.7 	0.6 
A,TOOEXP,TOTAL,F,Y_GE16,PC,PT	2.2 	2.2 	1.9 	1.5 	1.2 
A,TOOEXP,TOTAL,F,Y_GE16,PC,RO	3.9 	4.1 	4.3 	1.8 	2.4 
A,TOOEXP,TOTAL,F,Y_GE16,PC,RS	1.8 	1.2 	2.0 	2.4 	: 
A,TOOEXP,TOTAL,F,Y_GE16,PC,SE	0.0 n	0.3 	0.1 	0.2 	0.5 
A,TOOEXP,TOTAL,F,Y_GE16,PC,SI	0.0 n	0.0 n	0.0 n	0.0 	0.1 
A,TOOEXP,TOTAL,F,Y_GE16,PC,SK	0.5 	0.5 	0.6 	0.4 	: 
A,TOOEXP,TOTAL,M,Y_GE16,PC,AL	7.5 	7.8 	: 	: 	: 
A,TOOEXP,TOTAL,M,Y_GE16,PC,AT	0.1 	0.3 	0.1 	0.1 	: 
A,TOOEXP,TOTAL,M,Y_GE16,PC,BE	1.0 	0.7 	0.8 	1.0 	0.8 
A,TOOEXP,TOTAL,M,Y_GE16,PC,BG	0.7 	0.6 	0.7 	0.7 	0.6 
A,TOOEXP,TOTAL,M,Y_GE16,PC,CH	0.5 	0.9 	1.0 	1.1 	: 
A,TOOEXP,TOTAL,M,Y_GE16,PC,CY	0.1 	0.2 	0.0 n	0.1 	0.1 
A,TOOEXP,TOTAL,M,Y_GE16,PC,CZ	0.0 n	0.0 	0.0 	0.0 n	0.0 
A,TOOEXP,TOTAL,M,Y_GE16,PC,DE	0.0 n	0.1 	0.1 e	0.2 	0.2 
A,TOOEXP,TOTAL,M,Y_GE16,PC,DK	0.3 	0.4 	0.4 	0.3 	: 
A,TOOEXP,TOTAL,M,Y_GE16,PC,EE	0.1 	0.4 	0.4 	0.4 	0.4 
A,TOOEXP,TOTAL,M,Y_GE16,PC,EL	4.9 	7.7 	7.6 	7.7 	7.6 
A,TOOEXP,TOTAL,M,Y_GE16,PC,ES	0.0 n	0.1 	0.1 	0.1 	0.1 
A,TOOEXP,TOTAL,M,Y_GE16,PC,FI	0.0 n	0.2 	0.2 	0.1 	0.4 
A,TOOEXP,TOTAL,M,Y_GE16,PC,FR	1.2 	1.5 b	1.4 	1.5 	: 
A,TOOEXP,TOTAL,M,Y_GE16,PC,HR	0.4 	0.3 	0.2 b	0.1 	0.2 
A,TOOEXP,TOTAL,M,Y_GE16,PC,HU	0.2 	0.2 	0.2 	0.1 	0.2 
A,TOOEXP,TOTAL,M,Y_GE16,PC,IE	0.1 	0.4 	0.4 	0.2 	: 
A,TOOEXP,TOTAL,M,Y_GE16,PC,IT	0.9 	0.9 	0.9 	0.8 	1.2 
A,TOOEXP,TOTAL,M,Y_GE16,PC,LT	0.0 n	0.4 	0.3 	0.2 p	: 
A,TOOEXP,TOTAL,M,Y_GE16,PC,LU	0.5 b	0.2 b	0.2 	0.4 	: 
A,TOOEXP,TOTAL,M,Y_GE16,PC,LV	1.7 	1.9 	2.1 	2.3 	2.1 
A,TOOEXP,TOTAL,M,Y_GE16,PC,MK	0.8 b	1.5 	1.7 	: 	: 
A,TOOEXP,TOTAL,M,Y_GE16,PC,MT	0.1 	0.1 	0.0 n	0.2 	: 
A,TOOEXP,TOTAL,M,Y_GE16,PC,NL	0.1 	0.0 n	0.0 n	0.3 	0.0 
A,TOOEXP,TOTAL,M,Y_GE16,PC,NO	0.1 b	0.5 	0.8 	0.6 	0.9 
A,TOOEXP,TOTAL,M,Y_GE16,PC,PL	0.4 	0.4 	0.5 	0.5 	0.4 
A,TOOEXP,TOTAL,M,Y_GE16,PC,PT	1.0 	1.4 	1.0 	1.0 	0.6 
A,TOOEXP,TOTAL,M,Y_GE16,PC,RO	2.6 	2.7 	3.3 	1.0 	1.7 
A,TOOEXP,TOTAL,M,Y_GE16,PC,RS	1.4 	1.0 	1.5 	2.1 	: 
A,TOOEXP,TOTAL,M,Y_GE16,PC,SE	0.0 n	0.1 	0.2 	0.1 	0.1 
A,TOOEXP,TOTAL,M,Y_GE16,PC,SI	0.1 	0.1 	0.1 	0.1 	0.2 
A,TOOEXP,TOTAL,M,Y_GE16,PC,SK	0.3 	0.3 	0.4 	0.2 	: 
A,TOOFAR,DEG1,F,Y_GE16,PC,AL	0.0 n	0.0 n	: 	: 	: 
A,TOOFAR,DEG1,F,Y_GE16,PC,AT	0.0 	0.0 	0.0 n	0.0 	: 
A,TOOFAR,DEG1,F,Y_GE16,PC,BE	0.0 	0.0 	0.0 n	0.1 	0.0 
A,TOOFAR,DEG1,F,Y_GE16,PC,BG	0.0 	0.0 	0.0 n	0.1 	0.4 
A,TOOFAR,DEG1,F,Y_GE16,PC,CH	0.0 	0.0 	0.0 n	0.0 	: 
A,TOOFAR,DEG1,F,Y_GE16,PC,CY	0.0 n	0.0 	0.0 n	0.0 	0.0 
A,TOOFAR,DEG1,F,Y_GE16,PC,CZ	0.1 	0.3 	0.2 	0.3 	0.2 
A,TOOFAR,DEG1,F,Y_GE16,PC,DE	0.0 n	0.0 n	0.0 n	0.0 n	0.0 
A,TOOFAR,DEG1,F,Y_GE16,PC,DK	0.2 	0.2 	0.1 	0.2 	: 
A,TOOFAR,DEG1,F,Y_GE16,PC,EE	0.3 	0.1 	0.7 	0.3 	0.5 
A,TOOFAR,DEG1,F,Y_GE16,PC,EL	0.1 	0.0 	0.7 	0.9 	0.7 
A,TOOFAR,DEG1,F,Y_GE16,PC,ES	0.0 n	0.0 n	0.0 n	0.0 n	0.0 
A,TOOFAR,DEG1,F,Y_GE16,PC,FI	0.0 n	0.0 	0.0 	0.0 	0.0 
A,TOOFAR,DEG1,F,Y_GE16,PC,FR	0.2 	0.2 b	0.3 	0.2 	: 
A,TOOFAR,DEG1,F,Y_GE16,PC,HR	0.4 	0.3 	0.2 b	0.4 	0.4 
A,TOOFAR,DEG1,F,Y_GE16,PC,HU	0.0 n	0.2 	0.2 	0.1 	0.1 
A,TOOFAR,DEG1,F,Y_GE16,PC,IE	0.0 	0.0 	0.0 	0.0 	: 
A,TOOFAR,DEG1,F,Y_GE16,PC,IT	0.1 	0.0 n	0.0 n	0.0 	0.0 
A,TOOFAR,DEG1,F,Y_GE16,PC,LT	0.1 	0.0 n	0.0 	0.0 p	: 
A,TOOFAR,DEG1,F,Y_GE16,PC,LU	0.2 b	0.0 b	0.1 	0.0 	: 
A,TOOFAR,DEG1,F,Y_GE16,PC,LV	0.4 	0.2 	0.4 	0.8 	0.5 
A,TOOFAR,DEG1,F,Y_GE16,PC,MK	0.0 b	0.0 	0.0 n	: 	: 
A,TOOFAR,DEG1,F,Y_GE16,PC,MT	0.0 	0.0 n	0.0 	0.0 n	: 
A,TOOFAR,DEG1,F,Y_GE16,PC,NL	0.0 n	0.0 	0.1 	0.1 	0.0 
A,TOOFAR,DEG1,F,Y_GE16,PC,NO	0.0 b	0.0 	0.2 	0.0 	0.0 
A,TOOFAR,DEG1,F,Y_GE16,PC,PL	0.1 	0.1 	0.2 	0.1 	0.1 
A,TOOFAR,DEG1,F,Y_GE16,PC,PT	0.0 n	0.0 	0.0 	0.0 	0.1 
A,TOOFAR,DEG1,F,Y_GE16,PC,RO	0.2 	0.4 	0.2 	0.1 	0.0 
A,TOOFAR,DEG1,F,Y_GE16,PC,RS	0.1 	0.0 	0.1 	0.2 	: 
A,TOOFAR,DEG1,F,Y_GE16,PC,SE	0.0 	0.1 	0.0 n	0.1 	0.0 
A,TOOFAR,DEG1,F,Y_GE16,PC,SI	0.1 	0.2 	0.2 	0.0 	0.0 
A,TOOFAR,DEG1,F,Y_GE16,PC,SK	0.0 n	0.1 	0.0 n	0.0 	: 
A,TOOFAR,DEG1,M,Y_GE16,PC,AL	0.0 n	0.0 n	: 	: 	: 
A,TOOFAR,DEG1,M,Y_GE16,PC,AT	0.0 n	0.0 	0.0 	0.0 	: 
A,TOOFAR,DEG1,M,Y_GE16,PC,BE	0.1 	0.1 	0.0 	0.0 	0.0 
A,TOOFAR,DEG1,M,Y_GE16,PC,BG	0.1 	0.0 	0.0 n	0.1 	0.1 
A,TOOFAR,DEG1,M,Y_GE16,PC,CH	0.0 	0.0 	0.0 n	0.0 n	: 
A,TOOFAR,DEG1,M,Y_GE16,PC,CY	0.0 	0.0 	0.0 	0.0 	0.0 
A,TOOFAR,DEG1,M,Y_GE16,PC,CZ	0.1 	0.0 n	0.2 	0.1 	0.1 
A,TOOFAR,DEG1,M,Y_GE16,PC,DE	0.0 n	0.0 n	0.0 n	0.0 n	0.0 
A,TOOFAR,DEG1,M,Y_GE16,PC,DK	0.1 	0.1 	0.0 n	0.1 	: 
A,TOOFAR,DEG1,M,Y_GE16,PC,EE	0.0 n	0.0 	0.2 	0.4 	0.1 
A,TOOFAR,DEG1,M,Y_GE16,PC,EL	0.0 n	0.0 	0.7 	1.3 	0.7 
A,TOOFAR,DEG1,M,Y_GE16,PC,ES	0.0 n	0.1 	0.0 n	0.0 n	0.0 
A,TOOFAR,DEG1,M,Y_GE16,PC,FI	0.0 	0.0 	0.0 	0.0 n	0.0 
A,TOOFAR,DEG1,M,Y_GE16,PC,FR	0.0 	0.1 b	0.1 	0.2 	: 
A,TOOFAR,DEG1,M,Y_GE16,PC,HR	0.2 	0.1 	0.1 b	0.1 	0.0 
A,TOOFAR,DEG1,M,Y_GE16,PC,HU	0.0 	0.0 n	0.1 	0.0 	0.0 
A,TOOFAR,DEG1,M,Y_GE16,PC,IE	0.0 	0.0 	0.0 n	0.0 	: 
